FirstDate,DateType(),993,100.0,5,495,49.848942598187314
LatestDate,DateType(),993,100.0,5,433,43.605236656596176
TotalRevenue,DoubleType(),993,100.0,5,980,98.6908358509567
TotalPassengers,LongType(),993,100.0,5,64,6.445115810674723
UniqueClients,LongType(),993,100.0,5,44,4.431017119838872
BookerType,StringType(),993,100.0,5,2,0.2014098690835851
BookerCity,StringType(),326,32.82980866062437,2,158,15.911379657603222
